timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-6,1.05,67.50
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-7,3.15,65.00
2026-09-26 18:27:10,pc2,rfsim5g-end-ue-8,3.15,60.80
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-1,0.00,86.80
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-2,0.00,84.70
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-3,1.05,89.80
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-4,2.10,55.90
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-5,1.05,53.50
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-6,2.10,79.90
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-7,3.15,24.20
2026-09-26 18:27:15,pc2,rfsim5g-end-ue-8,2.10,59.90
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-1,1.05,92.10
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-2,0.00,22.20
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-3,1.05,87.00
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-4,2.10,63.90
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-5,1.05,54.00
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-6,1.05,77.10
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-7,3.15,40.80
2026-09-26 18:27:20,pc2,rfsim5g-end-ue-8,3.14,82.60
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-1,0.00,93.00
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-2,0.00,54.50
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-3,2.10,33.40
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-4,2.10,62.60
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-5,2.10,62.20
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-6,,87.50
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-7,3.15,92.40
2026-09-26 18:27:26,pc2,rfsim5g-end-ue-8,3.17,194.00
