timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-4,1.60,69.70
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-5,1.61,65.50
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-6,3.20,55.00
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-7,3.20,85.00
2026-09-26 17:53:47,pc2,rfsim5g-end-ue-8,3.23,85.60
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-1,0.40,29.60
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-2,0.40,63.80
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-3,1.62,36.40
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-4,1.61,50.50
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-5,1.61,65.00
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-6,3.20,70.30
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-7,3.23,83.70
2026-09-26 17:53:52,pc2,rfsim5g-end-ue-8,3.21,71.60
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-1,0.40,43.50
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-2,0.40,48.20
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-3,1.61,49.20
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-4,1.63,68.50
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-5,1.63,41.20
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-6,3.20,49.50
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-7,3.19,58.30
2026-09-26 17:53:57,pc2,rfsim5g-end-ue-8,3.24,88.60
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-1,0.40,68.50
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-2,0.40,63.20
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-3,1.60,64.80
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-4,1.61,29.10
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-5,1.61,80.20
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-6,3.20,71.60
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-7,3.18,67.90
2026-09-26 17:54:02,pc2,rfsim5g-end-ue-8,3.17,75.90
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-1,0.40,53.00
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-2,0.41,29.30
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-3,1.60,36.70
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-4,1.60,33.80
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-5,1.59,64.10
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-6,3.18,58.00
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-7,3.22,67.90
2026-09-26 17:54:08,pc2,rfsim5g-end-ue-8,3.16,74.90
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-1,0.40,36.20
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-2,0.40,69.70
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-3,1.61,72.50
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-4,1.60,28.20
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-5,1.61,38.20
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-6,3.19,61.00
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-7,3.21,65.90
2026-09-26 17:54:13,pc2,rfsim5g-end-ue-8,3.20,86.50
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-1,0.40,37.00
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-2,0.40,38.30
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-3,1.61,44.80
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-4,1.60,70.80
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-5,1.59,55.50
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-6,3.20,68.60
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-7,3.20,38.70
2026-09-26 17:54:19,pc2,rfsim5g-end-ue-8,3.20,64.10
2026-09-26 17:54:24,pc2,rfsim5g-end-ue-1,0.40,34.10
