timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-6,2.10,38.80
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-7,2.10,67.80
2026-09-26 15:13:32,pc2,rfsim5g-end-ue-8,3.15,62.80
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-1,3.16,57.90
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-2,1.05,81.40
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-3,1.05,92.30
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-4,0.00,82.80
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-5,2.10,45.50
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-6,2.10,66.10
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-7,2.10,59.00
2026-09-26 15:13:37,pc2,rfsim5g-end-ue-8,3.15,66.40
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-1,3.15,52.60
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-2,1.05,83.90
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-3,1.05,103.00
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-4,1.05,82.80
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-5,2.10,59.60
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-6,1.05,66.60
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-7,2.10,56.60
2026-09-26 15:13:42,pc2,rfsim5g-end-ue-8,3.14,61.30
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-1,3.13,42.70
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-2,0.00,83.80
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-3,1.05,88.00
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-4,1.05,108.00
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-5,2.10,27.40
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-6,2.10,88.50
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-7,1.05,80.40
2026-09-26 15:13:47,pc2,rfsim5g-end-ue-8,3.16,69.30
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-1,4.19,35.50
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-2,1.05,92.60
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-3,0.00,78.30
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-4,1.05,47.10
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-5,2.10,47.00
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-6,2.10,55.60
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-7,2.10,81.50
2026-09-26 15:13:53,pc2,rfsim5g-end-ue-8,3.15,67.90
2026-09-26 15:13:58,pc2,rfsim5g-end-ue-1,3.16,82.90
2026-09-26 15:13:58,pc2,rfsim5g-end-ue-2,1.05,90.90
2026-09-26 15:13:58,pc2,rfsim5g-end-ue-3,1.05,85.10
2026-09-26 15:13:58,pc2,rfsim5g-end-ue-4,0.00,85.90
2026-09-26 15:13:58,pc2,rfsim5g-end-ue-5,2.09,52.70
